63.8581	64.5222	63.4178	62.103	61.3592
60.7107	60.4147	61.9313	63.3638	61.93
63.9988	63.6612	65.3447	64.4285	65.6201
67.6442	68.255	67.1542	68.008	67.4824
71.0278	71.5724	72.3205	71.9585	71.365
67.4051	67.5174	67.7699	68.4152	67.9711
64.8422	64.5454	66.0937	65.8427	65.7237
61.3534	60.1062	60.4673	59.6883	59.6757
63.8581	64.5222	63.4178	62.103	61.3592
